,Toneladas Abastecidas,Cd_Planta,Planta,Dirección_,Ciudad_,X,Y
0,46.562,10840,AOUN OJEDA LEILA LETICIA E.I.R.L.,Pugueñun Pihuio,Ancud,-73.699365,-41.821942
1,773.46,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
2,438.25,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
3,477.59,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
4,228.63,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
5,75.03,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
6,351.31,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
7,32.18,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
8,393.4,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
9,113.26,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
10,37.85,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
11,635.34,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
12,33.980000000000004,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
13,126.73,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
14,242.22,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
15,500.165,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
16,78.0,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
17,450.77,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
18,25.4,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
19,228.67,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
20,167.42,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
21,189.3,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
22,356.82,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
23,152.46,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
24,376.09000000000003,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
25,355.28000000000003,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
26,2236.25,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
27,380.56,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
28,3147.29,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
29,195.04,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
30,1063.1399999999999,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
31,206.25,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
32,181.58,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
33,1441.28,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
34,59.43,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
35,166.37,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
36,61.57,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
37,952.83,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
38,891.79,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
39,2420.53,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
40,692.31,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
41,111.81,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
42,1881.16,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
43,358.825,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
44,1484.985,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
45,68.24,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
46,949.83,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
47,980.15,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
48,25.630000000000003,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
49,94.88,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
50,808.6,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
51,657.93,10754,BLUE SHELL S.A.,Parcela 2 Teguel Costero S N,Dalcahue,-73.6344444444445,-42.3697222222222
52,118.371,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
53,214.764,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
54,289.859,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
55,75.105,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
56,111.344,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
57,140.064,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
58,66.27,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
59,1003.8530000000001,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
60,72.916,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
61,59.602999999999994,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
62,1010.637,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
63,133.087,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
64,80.417,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
65,77.618,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
66,136.394,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
67,183.416,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
68,32.736000000000004,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
69,85.56700000000001,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
70,155.987,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
71,402.233,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
72,89.46,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
73,297.411,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
74,91.862,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
75,128.212,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
76,226.908,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
77,149.625,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
78,33.919,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
79,226.121,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
80,9.595,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
81,90.089,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
82,763.096,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
83,102.259,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
84,184.165,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
85,170.615,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
86,92.973,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
87,31.832,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
88,89.218,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
89,47.777,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
90,22.573999999999998,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
91,47.793,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
92,1454.0529999999999,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
93,95.64699999999999,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
94,63.542,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
95,229.918,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
96,188.489,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
97,126.254,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
98,983.798,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
99,220.671,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
100,802.116,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
101,507.155,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
102,158.035,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
103,305.055,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
104,279.038,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
105,149.057,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
106,474.513,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
107,261.773,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
108,21.226,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
109,45.267,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
110,198.427,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
111,648.327,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
112,18.584,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
113,120.299,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
114,1601.45,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
115,182.565,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
116,634.168,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
117,87.91,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
118,37.334,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
119,421.761,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
120,2416.971,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
121,177.892,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
122,59.82,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
123,47.637,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
124,86.923,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
125,65.047,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
126,226.841,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
127,266.29699999999997,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
128,691.716,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
129,427.964,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
130,10.081,10727,CAMANCHACA CULTIVOS SUR S.A.,"Rauco S/n, Chonchi, Chiloé",Chonchi,-73.80326,-42.545298
131,68.414,10731,COMERCIALIZADORA AQUA AUSTRAL LIMITADA,Camino A Pargua Km. 1038,Puerto Montt,,
132,7.834,10731,COMERCIALIZADORA AQUA AUSTRAL LIMITADA,Camino A Pargua Km. 1038,Puerto Montt,,
133,0.48,10731,COMERCIALIZADORA AQUA AUSTRAL LIMITADA,Camino A Pargua Km. 1038,Puerto Montt,,
134,2090.5,10829,COMERCIALIZADORA Y EXPORTADORA SUR CORP S.A.,"Ribera Sur N° 120, Pudeto Bajo, Ancud",Ancud,-73.794907,-41.876208
135,0.9,10926,"DIAZ PAREDES, MIRSA","Calle Carlos Meschner N° 217, Población Cardenal Raúl Silva Henriquez,",Calbuco,-73.132671,-41.774336
136,0.3,10919,EL SECRETO DEL SUR SPA,"Carrizo-changue, Comuna Maullín, Provincia Llanquihue, Región De Los L",Maullín,,
137,1.0,10781,"GARCIA CAMPOS, JUSTO LORENZO","Sector Manao, Hueihue Rural S/n, Ancud, Chiloe, X Region",Ancud,-73.514298,-41.894998
138,38.033,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
139,245.308,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
140,110.979,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
141,302.333,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
142,452.122,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
143,102.133,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
144,53.007000000000005,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
145,74.747,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
146,271.901,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
147,55.486000000000004,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
148,193.057,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
149,1635.154,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
150,124.618,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
151,222.82,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
152,19.276,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
153,55.537000000000006,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
154,561.864,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
155,95.396,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
156,139.594,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
157,136.132,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
158,703.466,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
159,18.886,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
160,184.73,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
161,242.816,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
162,94.693,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
163,286.305,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
164,268.108,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
165,23.603,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
166,513.23,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
167,104.89099999999999,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
168,92.719,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
169,154.141,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
170,70.549,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
171,278.20799999999997,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
172,1347.625,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
173,316.896,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
174,19.268,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
175,655.851,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
176,155.715,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
177,38.846999999999994,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
178,270.08299999999997,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
179,161.519,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
180,337.973,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
181,281.524,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
182,472.654,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
183,143.266,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
184,417.955,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
185,56.445,10728,INMUEBLES CATALUÑA LIMITADA,"Ruta 5 Sur, Km. 3, S/n°, Ancud-chiloé, X Región",Ancud,-73.772297,-41.870614
